Season;Episode;Rating;Code
6;4;8.5;tt0773262
6;5;8.1;tt0773262
6;6;8.5;tt0773262
6;7;7.9;tt0773262
6;8;8.0;tt0773262
6;9;8.5;tt0773262
6;10;8.1;tt0773262
6;11;8.4;tt0773262
6;12;9.1;tt0773262
7;1;9.5;tt0773262
7;2;8.8;tt0773262
7;3;8.7;tt0773262
7;4;8.9;tt0773262
7;5;8.6;tt0773262
7;6;8.4;tt0773262
7;7;8.5;tt0773262
7;8;8.9;tt0773262
7;9;8.6;tt0773262
7;10;8.5;tt0773262
7;11;9.0;tt0773262
7;12;9.3;tt0773262
8;1;8.7;tt0773262
8;2;8.1;tt0773262
8;3;8.2;tt0773262
8;4;8.1;tt0773262
8;5;8.0;tt0773262
8;6;7.8;tt0773262
8;7;7.6;tt0773262
8;8;8.1;tt0773262
8;9;7.4;tt0773262
8;10;7.0;tt0773262
8;11;7.2;tt0773262
8;12;4.7;tt0773262
1;1;8.6;tt1641384
1;2;8.6;tt1641384
1;3;8.0;tt1641384
1;4;8.4;tt1641384
1;5;8.5;tt1641384
1;6;8.5;tt1641384
1;7;8.7;tt1641384
1;8;8.4;tt1641384
1;9;8.8;tt1641384
1;10;8.7;tt1641384
1;11;8.8;tt1641384
1;12;9.0;tt1641384
1;13;8.5;tt1641384
1;14;8.8;tt1641384
1;15;8.9;tt1641384
1;16;9.3;tt1641384
1;17;8.3;tt1641384
1;18;8.4;tt1641384
1;19;9.1;tt1641384
1;20;9.2;tt1641384
1;21;8.8;tt1641384
1;22;8.9;tt1641384
1;23;8.7;tt1641384
1;24;8.5;tt1641384
1;25;9.2;tt1641384
1;26;9.5;tt1641384
2;1;8.8;tt1641384
2;2;8.4;tt1641384
2;3;8.9;tt1641384
2;4;8.7;tt1641384
2;5;8.6;tt1641384
2;6;9.3;tt1641384
2;7;9.3;tt1641384
2;8;9.0;tt1641384
2;9;9.1;tt1641384
2;10;9.1;tt1641384
2;11;8.6;tt1641384
2;12;8.7;tt1641384
2;13;8.9;tt1641384
2;14;8.6;tt1641384
2;15;9.2;tt1641384
2;16;9.2;tt1641384
2;17;9.0;tt1641384
2;18;9.0;tt1641384
2;19;9.5;tt1641384
2;20;9.3;tt1641384
3;1;9.0;tt1641384
3;2;8.9;tt1641384
3;3;9.2;tt1641384
3;4;9.0;tt1641384
3;5;8.7;tt1641384
3;6;9.0;tt1641384
3;7;9.2;tt1641384
3;8;9.1;tt1641384
3;9;9.0;tt1641384
3;10;9.0;tt1641384
3;11;9.0;tt1641384
3;12;8.9;tt1641384
3;13;9.4;tt1641384
1;1;7.3;tt1486217
1;2;7.8;tt1486217
1;3;7.7;tt1486217
1;4;8.2;tt1486217
1;5;7.7;tt1486217
1;6;8.1;tt1486217
1;7;8.2;tt1486217
1;8;8.6;tt1486217
1;9;7.7;tt1486217
1;10;8.1;tt1486217
1;11;8.0;tt1486217
2;1;8.5;tt1486217
2;2;7.8;tt1486217
2;3;7.9;tt1486217
2;4;8.2;tt1486217
2;5;8.1;tt1486217
2;6;7.8;tt1486217
2;7;7.9;tt1486217
2;8;8.6;tt1486217
2;9;8.9;tt1486217
2;10;8.6;tt1486217
2;11;8.1;tt1486217
2;12;8.2;tt1486217
2;13;8.3;tt1486217
3;1;8.5;tt1486217
3;2;8.2;tt1486217
3;3;8.2;tt1486217
3;4;8.4;tt1486217
3;5;8.1;tt1486217
3;6;8.5;tt1486217
3;7;7.8;tt1486217
3;8;8.6;tt1486217
3;9;8.0;tt1486217
3;10;8.0;tt1486217
3;11;7.8;tt1486217
3;12;8.4;tt1486217
3;13;8.4;tt1486217
4;1;8.3;tt1486217
4;2;8.2;tt1486217
4;3;8.0;tt1486217
4;4;7.7;tt1486217
4;5;7.6;tt1486217
4;6;7.6;tt1486217
4;7;7.9;tt1486217
4;8;7.7;tt1486217
4;9;8.0;tt1486217
4;10;7.8;tt1486217
4;11;7.9;tt1486217
4;12;7.8;tt1486217
4;13;8.0;tt1486217
5;1;8.6;tt1486217
5;2;7.9;tt1486217
5;3;7.8;tt1486217
5;4;8.2;tt1486217
5;5;7.8;tt1486217
5;6;7.8;tt1486217
5;7;7.9;tt1486217
5;8;8.3;tt1486217
5;9;8.1;tt1486217
5;10;8.1;tt1486217
5;11;8.1;tt1486217
5;12;8.1;tt1486217
5;13;8.7;tt1486217
6;1;8.2;tt1486217
6;2;8.1;tt1486217
6;3;8.3;tt1486217
6;4;8.1;tt1486217
6;5;8.7;tt1486217
6;6;8.0;tt1486217
6;7;7.8;tt1486217
6;8;8.9;tt1486217
6;9;8.6;tt1486217
6;10;8.2;tt1486217
6;11;8.0;tt1486217
6;12;8.1;tt1486217
6;13;8.5;tt1486217
7;1;8.0;tt1486217
7;2;8.2;tt1486217
7;3;8.5;tt1486217
7;4;8.2;tt1486217
7;5;8.2;tt1486217
7;6;8.4;tt1486217
7;7;8.5;tt1486217
7;8;7.8;tt1486217
7;9;8.2;tt1486217
7;10;8.9;tt1486217
8;1;7.8;tt1486217
8;2;7.7;tt1486217
8;3;7.7;tt1486217
8;4;7.6;tt1486217
8;5;7.2;tt1486217
8;6;7.9;tt1486217
8;7;8.1;tt1486217
8;8;7.5;tt1486217
9;1;7.3;tt1486217
9;2;7.2;tt1486217
9;3;7.1;tt1486217
9;4;7.3;tt1486217
9;5;7.3;tt1486217
9;6;7.4;tt1486217
9;7;8.0;tt1486217
9;8;7.8;tt1486217
1;1;8.5;tt0088484
1;2;8.5;tt0088484
1;3;8.4;tt0088484
1;4;8.2;tt0088484
1;5;8.7;tt0088484
1;6;8.4;tt0088484
1;1;7.3;tt0120570
1;2;7.4;tt0120570
1;3;6.7;tt0120570
1;4;6.9;tt0120570
1;5;7.6;tt0120570
1;6;7.1;tt0120570
1;7;7.1;tt0120570
1;8;6.0;tt0120570
1;9;6.5;tt0120570
1;10;7.0;tt0120570
1;11;5.9;tt0120570
1;12;6.6;tt0120570
1;1;9.0;tt5555260
1;2;8.6;tt5555260
1;3;8.7;tt5555260
1;4;8.7;tt5555260
1;5;8.7;tt5555260
1;6;8.6;tt5555260
1;7;8.6;tt5555260
1;8;8.7;tt5555260
1;9;8.7;tt5555260
1;10;8.7;tt5555260
1;11;8.4;tt5555260
1;12;8.7;tt5555260
1;13;8.7;tt5555260
1;14;8.4;tt5555260
1;15;8.7;tt5555260
1;16;9.0;tt5555260
1;17;8.8;tt5555260
1;18;8.6;tt5555260
2;1;8.7;tt5555260
2;2;8.5;tt5555260
2;3;8.5;tt5555260
2;4;8.3;tt5555260
2;5;8.1;tt5555260
2;6;8.2;tt5555260
2;7;8.7;tt5555260
2;8;8.8;tt5555260
2;9;8.6;tt5555260
2;10;8.5;tt5555260
2;11;8.9;tt5555260
2;12;8.5;tt5555260
2;13;9.1;tt5555260
2;14;9.5;tt5555260
2;15;8.9;tt5555260
2;16;7.8;tt5555260
2;17;7.3;tt5555260
2;18;8.7;tt5555260
3;1;8.8;tt5555260
3;2;8.4;tt5555260
3;3;8.7;tt5555260
3;4;8.2;tt5555260
3;5;8.4;tt5555260
3;6;8.6;tt5555260
3;7;8.6;tt5555260
3;8;8.3;tt5555260
3;9;9.0;tt5555260
3;10;8.6;tt5555260
3;11;9.3;tt5555260
3;12;8.7;tt5555260
3;13;8.9;tt5555260
3;14;8.8;tt5555260
3;15;8.3;tt5555260
3;16;8.3;tt5555260
3;17;8.9;tt5555260
3;18;9.3;tt5555260
1;1;8.6;tt3322312
1;2;9.0;tt3322312
1;3;8.5;tt3322312
1;4;8.8;tt3322312
1;5;8.9;tt3322312
1;6;9.0;tt3322312
1;7;8.8;tt3322312
1;8;9.0;tt3322312
1;9;9.2;tt3322312
1;10;8.6;tt3322312
1;11;8.9;tt3322312
1;12;8.8;tt3322312
1;13;9.4;tt3322312
2;1;9.0;tt3322312
2;2;8.8;tt3322312
2;3;9.5;tt3322312
2;4;9.5;tt3322312
2;5;8.5;tt3322312
2;6;8.7;tt3322312
2;7;8.7;tt3322312
2;8;9.1;tt3322312
2;9;9.5;tt3322312
2;10;9.1;tt3322312
2;11;8.9;tt3322312
2;12;9.0;tt3322312
2;13;9.3;tt3322312
3;1;8.5;tt3322312
3;2;8.8;tt3322312
3;3;8.7;tt3322312
3;4;9.6;tt3322312
3;5;9.0;tt3322312
3;6;9.6;tt3322312
3;7;9.0;tt3322312
3;8;9.2;tt3322312
3;9;9.3;tt3322312
3;10;8.8;tt3322312
3;11;9.3;tt3322312
3;12;9.4;tt3322312
3;13;9.6;tt3322312
1;1;8.0;tt1733785
1;2;8.0;tt1733785
1;3;8.0;tt1733785
1;4;8.1;tt1733785
1;5;8.0;tt1733785
1;6;8.0;tt1733785
1;7;8.1;tt1733785
1;8;8.2;tt1733785
1;9;8.7;tt1733785
1;10;8.8;tt1733785
2;1;8.2;tt1733785
2;2;7.9;tt1733785
2;3;8.2;tt1733785
2;4;8.1;tt1733785
2;5;8.2;tt1733785
2;6;8.2;tt1733785
2;7;8.2;tt1733785
2;8;8.2;tt1733785
2;9;8.6;tt1733785
2;10;8.9;tt1733785
3;1;8.2;tt1733785
3;2;8.1;tt1733785
3;3;8.1;tt1733785
3;4;8.2;tt1733785
3;5;8.2;tt1733785
3;6;8.3;tt1733785
3;7;8.3;tt1733785
3;8;8.4;tt1733785
3;9;8.4;tt1733785
3;10;8.9;tt1733785
4;1;8.1;tt1733785
4;2;8.0;tt1733785
4;3;8.1;tt1733785
4;4;8.1;tt1733785
4;5;8.2;tt1733785
4;6;8.4;tt1733785
4;7;8.8;tt1733785
4;8;9.1;tt1733785
1;1;7.0;tt0092455
1;2;6.6;tt0092455
1;3;5.2;tt0092455
1;4;6.4;tt0092455
1;5;7.6;tt0092455
1;6;6.4;tt0092455
1;7;6.1;tt0092455
1;8;6.8;tt0092455
1;9;7.0;tt0092455
1;10;6.3;tt0092455
1;11;7.4;tt0092455
1;12;7.7;tt0092455
1;13;5.7;tt0092455
1;14;7.5;tt0092455
1;15;6.2;tt0092455
1;16;6.4;tt0092455
1;17;6.9;tt0092455
1;18;7.2;tt0092455
1;19;7.3;tt0092455
1;20;7.2;tt0092455
1;21;7.0;tt0092455
1;22;6.9;tt0092455
1;23;6.6;tt0092455
1;24;8.1;tt0092455
1;25;7.5;tt0092455
2;1;5.8;tt0092455
2;2;7.1;tt0092455
2;3;8.2;tt0092455
2;4;6.3;tt0092455
2;5;6.6;tt0092455
2;6;7.0;tt0092455
2;7;6.6;tt0092455
2;8;8.1;tt0092455
2;9;9.1;tt0092455
2;10;6.2;tt0092455
2;11;7.7;tt0092455
2;12;6.7;tt0092455
2;13;7.6;tt0092455
2;14;6.4;tt0092455
2;15;6.8;tt0092455
2;16;9.0;tt0092455
2;17;6.6;tt0092455
2;18;6.3;tt0092455
2;19;6.1;tt0092455
2;20;7.6;tt0092455
2;21;7.8;tt0092455
2;22;3.4;tt0092455
3;1;6.7;tt0092455
3;2;7.5;tt0092455
3;3;7.7;tt0092455
3;4;8.1;tt0092455
3;5;6.7;tt0092455
3;6;7.5;tt0092455
3;7;7.9;tt0092455
3;8;6.4;tt0092455
3;9;6.6;tt0092455
3;10;8.5;tt0092455
3;11;7.6;tt0092455
3;12;6.9;tt0092455
3;13;8.6;tt0092455
3;14;6.8;tt0092455
3;15;9.2;tt0092455
3;16;8.5;tt0092455
3;17;8.3;tt0092455
3;18;7.5;tt0092455
3;19;7.3;tt0092455
3;20;7.3;tt0092455
3;21;7.8;tt0092455
3;22;7.7;tt0092455
3;23;8.2;tt0092455
3;24;6.6;tt0092455
3;25;7.0;tt0092455
3;26;9.3;tt0092455
4;1;9.3;tt0092455
4;2;8.3;tt0092455
4;3;7.9;tt0092455
4;4;6.6;tt0092455
4;5;7.9;tt0092455
4;6;6.8;tt0092455
4;7;8.4;tt0092455
4;8;7.9;tt0092455
4;9;6.9;tt0092455
4;10;6.0;tt0092455
4;11;8.2;tt0092455
4;12;8.2;tt0092455
4;13;7.4;tt0092455
4;14;8.3;tt0092455
4;15;8.1;tt0092455
4;16;7.2;tt0092455
4;17;7.2;tt0092455
4;18;6.8;tt0092455
4;19;8.1;tt0092455
4;20;7.3;tt0092455
4;21;8.4;tt0092455
4;22;7.3;tt0092455
4;23;6.5;tt0092455
4;24;7.8;tt0092455
4;25;7.2;tt0092455
4;26;8.4;tt0092455
5;1;8.4;tt0092455
5;2;8.7;tt0092455
5;3;7.8;tt0092455
5;4;7.3;tt0092455
5;5;7.9;tt0092455
5;6;7.5;tt0092455
5;7;8.3;tt0092455
5;8;8.4;tt0092455
5;9;7.3;tt0092455
5;10;6.6;tt0092455
5;11;6.7;tt0092455
5;12;6.4;tt0092455
5;13;6.8;tt0092455
5;14;8.3;tt0092455
5;15;7.5;tt0092455
5;16;7.4;tt0092455
5;17;6.8;tt0092455
5;18;9.0;tt0092455
5;19;7.9;tt0092455
5;20;6.3;tt0092455
5;21;7.4;tt0092455
5;22;6.1;tt0092455
5;23;8.7;tt0092455
5;24;8.3;tt0092455
5;25;9.4;tt0092455
5;26;8.4;tt0092455
6;1;8.3;tt0092455
6;2;7.3;tt0092455
6;3;5.8;tt0092455
6;4;8.6;tt0092455
6;5;7.6;tt0092455
6;6;7.5;tt0092455
6;7;7.3;tt0092455
6;8;7.6;tt0092455
6;9;7.5;tt0092455
6;10;8.4;tt0092455
6;11;8.9;tt0092455
6;12;8.6;tt0092455
6;13;6.2;tt0092455
6;14;8.0;tt0092455
6;15;8.9;tt0092455
6;16;7.7;tt0092455
6;17;7.4;tt0092455
6;18;8.0;tt0092455
6;19;7.5;tt0092455
6;20;8.1;tt0092455
6;21;8.3;tt0092455
6;22;7.1;tt0092455
6;23;7.3;tt0092455
6;24;7.6;tt0092455
6;25;8.6;tt0092455
6;26;8.3;tt0092455
7;1;7.9;tt0092455
7;2;6.7;tt0092455
7;3;6.3;tt0092455
7;4;7.9;tt0092455
7;5;8.0;tt0092455
7;6;7.7;tt0092455
7;7;6.5;tt0092455
7;8;7.5;tt0092455
7;9;6.4;tt0092455
7;10;7.6;tt0092455
7;11;8.8;tt0092455
7;12;8.6;tt0092455
7;13;7.1;tt0092455
7;14;5.0;tt0092455
7;15;8.7;tt0092455
7;16;7.9;tt0092455
7;17;6.1;tt0092455
7;18;6.7;tt0092455
7;19;7.2;tt0092455
7;20;6.5;tt0092455
7;21;6.8;tt0092455
7;22;6.6;tt0092455
7;23;6.7;tt0092455
7;24;8.0;tt0092455
7;25;8.7;tt0092455
1;1;9.0;tt5712554
1;2;6.8;tt5712554
1;3;8.2;tt5712554
1;4;8.0;tt5712554
1;5;8.1;tt5712554
1;6;8.6;tt5712554
1;7;8.7;tt5712554
1;8;8.6;tt5712554
1;9;8.1;tt5712554
1;10;7.9;tt5712554
1;11;8.1;tt5712554
1;12;8.6;tt5712554
1;13;8.7;tt5712554
2;1;8.7;tt5712554
2;2;8.5;tt5712554
2;3;8.0;tt5712554
2;4;7.6;tt5712554
2;5;8.0;tt5712554
2;6;8.7;tt5712554
2;7;8.9;tt5712554
2;8;8.7;tt5712554
2;9;8.6;tt5712554
2;10;8.6;tt5712554
2;11;7.3;tt5712554
3;1;8.4;tt5712554
3;2;8.5;tt5712554
3;3;8.9;tt5712554
3;4;7.2;tt5712554
3;5;8.8;tt5712554
3;6;8.3;tt5712554
3;7;8.4;tt5712554
3;8;8.8;tt5712554
3;9;8.1;tt5712554
3;10;8.1;tt5712554
3;11;9.1;tt5712554
3;12;8.4;tt5712554
3;13;9.8;tt5712554
3;14;9.5;tt5712554
1;1;8.2;tt5189670
1;2;8.3;tt5189670
1;3;8.5;tt5189670
1;4;8.7;tt5189670
1;5;8.5;tt5189670
1;6;8.2;tt5189670
1;7;8.2;tt5189670
1;8;8.3;tt5189670
1;9;8.3;tt5189670
1;10;8.3;tt5189670
2;1;8.0;tt5189670
2;2;8.3;tt5189670
2;3;8.3;tt5189670
2;4;8.1;tt5189670
2;5;8.3;tt5189670
2;6;8.2;tt5189670
2;7;8.3;tt5189670
2;8;8.5;tt5189670
2;9;8.9;tt5189670
2;10;8.9;tt5189670
1;1;7.1;tt1266020
1;2;7.2;tt1266020
1;3;7.3;tt1266020
1;4;7.5;tt1266020
1;5;7.3;tt1266020
1;6;7.8;tt1266020
2;1;8.1;tt1266020
2;2;8.2;tt1266020
2;3;7.9;tt1266020
2;4;8.4;tt1266020
2;5;7.8;tt1266020
2;6;7.8;tt1266020
2;7;8.4;tt1266020
2;8;8.5;tt1266020
2;9;8.0;tt1266020
2;10;8.8;tt1266020
2;11;8.0;tt1266020
2;12;8.2;tt1266020
2;13;8.2;tt1266020
2;14;8.1;tt1266020
2;15;8.1;tt1266020
2;16;7.8;tt1266020
2;17;8.1;tt1266020
2;18;8.2;tt1266020
2;19;8.3;tt1266020
2;20;8.1;tt1266020
2;21;8.6;tt1266020
2;22;8.5;tt1266020
2;23;8.6;tt1266020
2;24;8.7;tt1266020
3;1;8.4;tt1266020
3;2;9.1;tt1266020
3;3;8.2;tt1266020
3;4;8.6;tt1266020
3;5;8.2;tt1266020
3;6;8.2;tt1266020
3;7;8.8;tt1266020
3;8;8.2;tt1266020
3;9;9.1;tt1266020
3;10;8.6;tt1266020
3;11;8.8;tt1266020
3;12;8.4;tt1266020
3;13;8.9;tt1266020
3;14;8.6;tt1266020
3;15;8.3;tt1266020
3;16;8.9;tt1266020
4;1;8.3;tt1266020
4;2;8.8;tt1266020
4;3;8.3;tt1266020
4;4;8.4;tt1266020
4;5;7.9;tt1266020
4;6;8.6;tt1266020
4;7;8.2;tt1266020
4;8;8.2;tt1266020
4;9;8.6;tt1266020
4;10;8.6;tt1266020
4;11;8.6;tt1266020
4;12;8.5;tt1266020
4;13;8.8;tt1266020
4;14;8.4;tt1266020
4;15;8.1;tt1266020
4;16;7.9;tt1266020
4;17;8.1;tt1266020
4;18;8.1;tt1266020
4;19;8.1;tt1266020
4;20;8.9;tt1266020
4;21;8.4;tt1266020
4;22;9.1;tt1266020
5;1;8.1;tt1266020
5;2;8.1;tt1266020
5;3;8.2;tt1266020
5;4;8.3;tt1266020
5;5;8.8;tt1266020
5;6;8.0;tt1266020
5;7;8.0;tt1266020
5;8;8.0;tt1266020
5;9;9.0;tt1266020
5;10;8.9;tt1266020
5;11;8.3;tt1266020
5;12;7.9;tt1266020
5;13;8.7;tt1266020
5;14;9.3;tt1266020
5;15;8.1;tt1266020
5;16;8.3;tt1266020
5;17;7.8;tt1266020
5;18;8.5;tt1266020
5;19;8.2;tt1266020
5;20;8.3;tt1266020
5;21;7.8;tt1266020
5;22;8.5;tt1266020
6;1;8.7;tt1266020
6;2;8.8;tt1266020
6;3;7.9;tt1266020
6;4;8.2;tt1266020
6;5;8.0;tt1266020
6;6;8.2;tt1266020
6;7;7.8;tt1266020
6;8;7.9;tt1266020
6;9;8.4;tt1266020
6;10;7.8;tt1266020
6;11;7.8;tt1266020
6;12;7.8;tt1266020
6;13;9.0;tt1266020
6;14;8.1;tt1266020
6;15;7.9;tt1266020
6;16;7.7;tt1266020
6;17;7.9;tt1266020
6;18;7.9;tt1266020
6;19;8.5;tt1266020
6;20;8.4;tt1266020
6;21;9.0;tt1266020
6;22;9.4;tt1266020
7;1;7.9;tt1266020
7;2;8.4;tt1266020
7;3;7.7;tt1266020
7;4;9.6;tt1266020
7;5;8.4;tt1266020
7;6;8.3;tt1266020
7;7;8.6;tt1266020
7;8;8.2;tt1266020
7;9;8.5;tt1266020
7;10;8.6;tt1266020
7;11;8.7;tt1266020
7;12;9.6;tt1266020
7;13;9.7;tt1266020
1;1;7.6;tt0417349
1;2;7.8;tt0417349
1;3;7.6;tt0417349
1;4;8.1;tt0417349
1;1;7.9;tt6077448
1;2;7.4;tt6077448
1;3;7.3;tt6077448
1;4;7.3;tt6077448
1;5;7.3;tt6077448
1;6;7.6;tt6077448
1;7;7.6;tt6077448
1;8;7.7;tt6077448
1;1;8.6;tt0314979
1;2;8.6;tt0314979
1;1;8.5;tt0092324
1;2;8.8;tt0092324
1;3;8.3;tt0092324
1;4;8.3;tt0092324
1;5;8.2;tt0092324
1;6;8.6;tt0092324
1;1;8.0;tt2049116
1;2;8.4;tt2049116
1;3;8.1;tt2049116
1;4;8.2;tt2049116
1;5;8.1;tt2049116
1;6;8.4;tt2049116
1;7;8.3;tt2049116
1;8;8.2;tt2049116
1;9;8.7;tt2049116
1;10;8.6;tt2049116
1;11;9.0;tt2049116
1;12;9.1;tt2049116
2;1;8.0;tt2049116
2;2;8.0;tt2049116
2;3;8.7;tt2049116
2;4;8.0;tt2049116
2;5;8.3;tt2049116
2;6;8.4;tt2049116
2;7;8.5;tt2049116
2;8;8.4;tt2049116
2;9;8.3;tt2049116
2;10;8.5;tt2049116
2;11;8.1;tt2049116
2;12;9.2;tt2049116
3;1;8.2;tt2049116
3;2;7.8;tt2049116
3;3;8.8;tt2049116
3;4;8.8;tt2049116
3;5;8.1;tt2049116
3;6;8.3;tt2049116
3;7;7.9;tt2049116
3;8;8.1;tt2049116
3;9;8.3;tt2049116
3;10;8.3;tt2049116
3;11;9.0;tt2049116
3;12;8.8;tt2049116
4;1;8.0;tt2049116
4;2;8.6;tt2049116
4;3;8.2;tt2049116
4;4;8.7;tt2049116
4;5;8.1;tt2049116
4;6;8.4;tt2049116
4;7;8.2;tt2049116
4;8;8.6;tt2049116
4;9;9.1;tt2049116
4;10;8.7;tt2049116
4;11;8.9;tt2049116
4;12;9.5;tt2049116
1;1;7.6;tt0994314
1;2;8.0;tt0994314
1;3;7.8;tt0994314
1;4;8.0;tt0994314
1;5;7.8;tt0994314
1;6;7.5;tt0994314
1;7;8.0;tt0994314
1;8;8.2;tt0994314
1;9;7.7;tt0994314
1;10;8.0;tt0994314
1;11;8.3;tt0994314
1;12;8.1;tt0994314
1;13;8.2;tt0994314
1;14;8.1;tt0994314
1;15;8.2;tt0994314
1;16;7.8;tt0994314
1;17;8.0;tt0994314
1;18;7.9;tt0994314
1;19;7.8;tt0994314
1;20;7.9;tt0994314
1;21;7.6;tt0994314
1;22;9.2;tt0994314
1;23;8.8;tt0994314
1;24;8.2;tt0994314
1;25;8.8;tt0994314
2;1;7.8;tt0994314
2;2;8.0;tt0994314
2;3;8.1;tt0994314
2;4;8.2;tt0994314
2;5;8.0;tt0994314
2;6;8.6;tt0994314
2;7;8.2;tt0994314
2;8;8.6;tt0994314
2;9;8.3;tt0994314
2;10;8.2;tt0994314
2;11;8.1;tt0994314
2;12;7.4;tt0994314
2;13;9.1;tt0994314
2;14;8.6;tt0994314
2;15;8.9;tt0994314
2;16;8.5;tt0994314
2;17;8.5;tt0994314
2;18;9.1;tt0994314
2;19;9.3;tt0994314
2;20;8.6;tt0994314
2;21;9.1;tt0994314
2;22;8.7;tt0994314
2;23;8.8;tt0994314
2;24;9.1;tt0994314
2;25;9.7;tt0994314
1;1;6.8;tt0403778
1;2;6.5;tt0403778
1;3;6.9;tt0403778
1;4;6.8;tt0403778
1;5;6.9;tt0403778
1;6;6.8;tt0403778
1;7;6.8;tt0403778
1;1;8.3;tt4288182
1;2;8.6;tt4288182
1;3;8.3;tt4288182
1;4;8.3;tt4288182
1;5;8.1;tt4288182
1;6;8.0;tt4288182
1;7;9.3;tt4288182
1;8;8.8;tt4288182
1;9;8.5;tt4288182
1;10;8.7;tt4288182
2;1;9.0;tt4288182
2;2;8.4;tt4288182
2;3;8.5;tt4288182
2;4;8.1;tt4288182
2;5;9.1;tt4288182
2;6;9.7;tt4288182
2;7;7.6;tt4288182
2;8;8.9;tt4288182
2;9;9.0;tt4288182
2;10;8.9;tt4288182
2;11;8.8;tt4288182
1;1;8.1;tt1513168
1;2;8.4;tt1513168
1;3;8.2;tt1513168
1;4;8.4;tt1513168
1;5;8.0;tt1513168
1;6;8.0;tt1513168
1;7;8.2;tt1513168
1;8;8.3;tt1513168
2;1;7.7;tt1513168
2;2;8.4;tt1513168
2;3;8.4;tt1513168
2;4;7.9;tt1513168
2;5;7.6;tt1513168
2;6;8.1;tt1513168
2;7;8.1;tt1513168
2;8;8.2;tt1513168
2;9;7.7;tt1513168
2;10;7.5;tt1513168
3;1;7.3;tt1513168
3;2;7.3;tt1513168
3;3;7.0;tt1513168
3;4;7.1;tt1513168
3;5;7.2;tt1513168
3;6;7.1;tt1513168
3;7;7.2;tt1513168
3;8;7.5;tt1513168
3;9;7.3;tt1513168
3;10;7.7;tt1513168
4;1;7.6;tt1513168
4;2;7.4;tt1513168
4;3;7.5;tt1513168
4;4;7.4;tt1513168
4;5;7.2;tt1513168
4;6;7.3;tt1513168
4;7;8.1;tt1513168
4;8;7.7;tt1513168
4;9;7.2;tt1513168
4;10;6.9;tt1513168
5;1;7.2;tt1513168
5;2;7.7;tt1513168
5;3;6.7;tt1513168
5;4;7.1;tt1513168
5;5;7.2;tt1513168
5;6;7.1;tt1513168
5;7;7.6;tt1513168
5;8;7.0;tt1513168
5;9;7.5;tt1513168
5;10;7.8;tt1513168
6;1;7.2;tt1513168
6;2;7.4;tt1513168
6;3;7.3;tt1513168
6;4;7.6;tt1513168
6;5;6.8;tt1513168
6;6;7.1;tt1513168
7;1;7.3;tt1513168
7;2;7.8;tt1513168
7;3;7.5;tt1513168
7;4;8.0;tt1513168
8;1;7.9;tt1513168
8;2;7.5;tt1513168
8;3;7.8;tt1513168
8;4;6.5;tt1513168
1;1;8.2;tt0804503
1;2;7.6;tt0804503
1;3;7.7;tt0804503
1;4;8.0;tt0804503
1;5;8.2;tt0804503
1;6;8.0;tt0804503
1;7;8.1;tt0804503
1;8;8.4;tt0804503
1;9;8.3;tt0804503
1;10;8.3;tt0804503
1;11;8.2;tt0804503
1;12;9.0;tt0804503
1;13;9.0;tt0804503
2;1;7.8;tt0804503
2;2;8.0;tt0804503
2;3;8.0;tt0804503
2;4;8.2;tt0804503
2;5;8.4;tt0804503
2;6;8.1;tt0804503
2;7;8.5;tt0804503
2;8;8.4;tt0804503
2;9;8.6;tt0804503
2;10;8.0;tt0804503
2;11;8.4;tt0804503
2;12;8.6;tt0804503
2;13;9.0;tt0804503
3;1;8.3;tt0804503
3;2;7.9;tt0804503
3;3;8.2;tt0804503
3;4;8.2;tt0804503
3;5;8.1;tt0804503
3;6;9.1;tt0804503
3;7;8.5;tt0804503
3;8;8.1;tt0804503
3;9;8.2;tt0804503
3;10;8.4;tt0804503
3;11;9.2;tt0804503
3;12;8.9;tt0804503
3;13;9.6;tt0804503
4;1;8.6;tt0804503
4;2;8.3;tt0804503
4;3;8.7;tt0804503
4;4;8.4;tt0804503
4;5;8.7;tt0804503
4;6;8.6;tt0804503
4;7;9.7;tt0804503
4;8;8.7;tt0804503
4;9;8.8;tt0804503
4;10;8.7;tt0804503
4;11;8.5;tt0804503
4;12;8.9;tt0804503
4;13;9.0;tt0804503
5;1;8.6;tt0804503
5;2;8.6;tt0804503
5;3;8.0;tt0804503
5;4;8.6;tt0804503
5;5;9.0;tt0804503
5;6;9.1;tt0804503
5;7;8.7;tt0804503
5;8;8.3;tt0804503
5;9;8.1;tt0804503
5;10;8.3;tt0804503
5;11;9.4;tt0804503
5;12;9.4;tt0804503
5;13;8.6;tt0804503
6;1;7.7;tt0804503
6;2;7.8;tt0804503
6;3;8.0;tt0804503
6;4;8.2;tt0804503
6;5;8.3;tt0804503
6;6;8.9;tt0804503
6;7;8.1;tt0804503
6;8;8.7;tt0804503
6;9;8.4;tt0804503
6;10;8.2;tt0804503
6;11;8.8;tt0804503
6;12;8.6;tt0804503
6;13;9.2;tt0804503
7;1;8.0;tt0804503
7;2;8.5;tt0804503
7;3;8.7;tt0804503
7;4;8.6;tt0804503
7;5;8.6;tt0804503
7;6;9.0;tt0804503
7;7;9.5;tt0804503
7;8;8.3;tt0804503
7;9;8.0;tt0804503
7;10;8.5;tt0804503
7;11;9.0;tt0804503
